,id,timestamp,prob,type,filename
36076,ML05,2020-04-24 12:42:56.090,0.6710936,s,ML05_20200424_115_12.mseed
36077,ML05,2020-04-24 12:46:24.090,0.5815304,p,ML05_20200424_115_12.mseed
36078,ML05,2020-04-24 12:46:31.690,0.34296793,p,ML05_20200424_115_12.mseed
36079,ML05,2020-04-24 12:46:31.830,0.35713643,s,ML05_20200424_115_12.mseed
36080,ML05,2020-04-24 12:47:16.600,0.28912696,p,ML05_20200424_115_12.mseed
36081,ML05,2020-04-24 12:47:45.620,0.17712328,p,ML05_20200424_115_12.mseed
36082,ML05,2020-04-24 12:54:04.600,0.10203193,p,ML05_20200424_115_12.mseed
36083,ML05,2020-04-24 12:55:13.960,0.55220926,p,ML05_20200424_115_12.mseed
36084,ML05,2020-04-24 11:02:27.500,0.2471864,p,ML05_20200424_115_11.mseed
36085,ML05,2020-04-24 11:04:33.850,0.12655175,p,ML05_20200424_115_11.mseed
36086,ML05,2020-04-24 11:17:07.660,0.22523712,p,ML05_20200424_115_11.mseed
36087,ML05,2020-04-24 11:17:07.990,0.22762154,s,ML05_20200424_115_11.mseed
36088,ML05,2020-04-24 11:17:11.230,0.30767703,s,ML05_20200424_115_11.mseed
36089,ML05,2020-04-24 11:17:11.170,0.39115137,p,ML05_20200424_115_11.mseed
36090,ML05,2020-04-24 11:17:16.260,0.20739597,p,ML05_20200424_115_11.mseed
36091,ML05,2020-04-24 11:17:19.640,0.27389356,p,ML05_20200424_115_11.mseed
36092,ML05,2020-04-24 11:17:19.920,0.13795575,s,ML05_20200424_115_11.mseed
36093,ML05,2020-04-24 11:17:43.040,0.16138189,p,ML05_20200424_115_11.mseed
36094,ML05,2020-04-24 11:19:04.040,0.24669656,p,ML05_20200424_115_11.mseed
36095,ML05,2020-04-24 11:19:05.180,0.10109044,p,ML05_20200424_115_11.mseed
36096,ML05,2020-04-24 11:19:11.680,0.1027644,p,ML05_20200424_115_11.mseed
36097,ML05,2020-04-24 11:22:29.800,0.8005068,p,ML05_20200424_115_11.mseed
36098,ML05,2020-04-24 11:22:29.960,0.24413984,s,ML05_20200424_115_11.mseed
36099,ML05,2020-04-24 11:23:45.940,0.61669636,p,ML05_20200424_115_11.mseed
36100,ML05,2020-04-24 11:27:02.360,0.37430725,p,ML05_20200424_115_11.mseed
36101,ML05,2020-04-24 11:30:30.620,0.11500327,p,ML05_20200424_115_11.mseed
36102,ML05,2020-04-24 11:48:45.290,0.1897825,p,ML05_20200424_115_11.mseed
36103,ML05,2020-04-24 10:00:15.580,0.17003518,s,ML05_20200424_115_10.mseed
36104,ML05,2020-04-24 10:00:16.230,0.250164,p,ML05_20200424_115_10.mseed
36105,ML05,2020-04-24 10:00:16.480,0.13916336,s,ML05_20200424_115_10.mseed
36106,ML05,2020-04-24 10:07:25.200,0.9689499,p,ML05_20200424_115_10.mseed
36107,ML05,2020-04-24 10:07:29.840,0.28169885,s,ML05_20200424_115_10.mseed
36108,ML05,2020-04-24 10:07:30.270,0.10499581,s,ML05_20200424_115_10.mseed
36109,ML05,2020-04-24 10:08:15.310,0.10162866,p,ML05_20200424_115_10.mseed
36110,ML05,2020-04-24 10:21:20.700,0.15457533,p,ML05_20200424_115_10.mseed
36111,ML05,2020-04-24 10:21:20.780,0.146716,s,ML05_20200424_115_10.mseed
36112,ML05,2020-04-24 10:22:16.460,0.116681546,s,ML05_20200424_115_10.mseed
36113,ML05,2020-04-24 10:24:15.680,0.3392497,p,ML05_20200424_115_10.mseed
36114,ML05,2020-04-24 10:29:05.910,0.1661606,p,ML05_20200424_115_10.mseed
36115,ML05,2020-04-24 10:29:06.860,0.17216827,s,ML05_20200424_115_10.mseed
36116,ML05,2020-04-24 10:29:40.580,0.36409453,p,ML05_20200424_115_10.mseed
36117,ML05,2020-04-24 10:29:40.970,0.62155175,s,ML05_20200424_115_10.mseed
36118,ML05,2020-04-24 10:30:10.240,0.12863228,p,ML05_20200424_115_10.mseed
36119,ML05,2020-04-24 10:30:39.320,0.14570089,s,ML05_20200424_115_10.mseed
36120,ML05,2020-04-24 10:30:38.980,0.10379231,p,ML05_20200424_115_10.mseed
36121,ML05,2020-04-24 10:30:50.130,0.38332117,p,ML05_20200424_115_10.mseed
36122,ML05,2020-04-24 10:30:50.280,0.28295675,s,ML05_20200424_115_10.mseed
36123,ML05,2020-04-24 10:31:02.980,0.3494482,p,ML05_20200424_115_10.mseed
36124,ML05,2020-04-24 10:31:03.520,0.19788235,s,ML05_20200424_115_10.mseed
36125,ML05,2020-04-24 10:31:38.730,0.53936094,p,ML05_20200424_115_10.mseed
36126,ML05,2020-04-24 10:31:39.860,0.5447202,s,ML05_20200424_115_10.mseed
36127,ML05,2020-04-24 10:39:13.360,0.10024333,p,ML05_20200424_115_10.mseed
36128,ML05,2020-04-24 10:39:13.640,0.16714956,s,ML05_20200424_115_10.mseed
36129,ML05,2020-04-24 10:39:21.900,0.47312805,p,ML05_20200424_115_10.mseed
36130,ML05,2020-04-24 10:39:22.060,0.35234576,s,ML05_20200424_115_10.mseed
36131,ML05,2020-04-24 10:44:01.320,0.101560995,p,ML05_20200424_115_10.mseed
36132,ML05,2020-04-24 09:07:20.340,0.27956244,p,ML05_20200424_115_09.mseed
36133,ML05,2020-04-24 09:07:20.660,0.16520184,s,ML05_20200424_115_09.mseed
36134,ML05,2020-04-24 09:18:03.340,0.1642364,p,ML05_20200424_115_09.mseed
36135,ML05,2020-04-24 09:18:08.240,0.1419903,s,ML05_20200424_115_09.mseed
36136,ML05,2020-04-24 09:39:19.100,0.10078767,p,ML05_20200424_115_09.mseed
36137,ML05,2020-04-24 09:39:20.450,0.84085494,p,ML05_20200424_115_09.mseed
36138,ML05,2020-04-24 09:39:20.810,0.37491298,s,ML05_20200424_115_09.mseed
36139,ML05,2020-04-24 09:40:58.540,0.12584946,p,ML05_20200424_115_09.mseed
36140,ML05,2020-04-24 09:41:58.420,0.47065836,p,ML05_20200424_115_09.mseed
36141,ML05,2020-04-24 09:41:58.910,0.27254722,s,ML05_20200424_115_09.mseed
36142,ML05,2020-04-24 09:46:57.690,0.13546868,s,ML05_20200424_115_09.mseed
36143,ML05,2020-04-24 09:47:17.330,0.15274145,p,ML05_20200424_115_09.mseed
36144,ML05,2020-04-24 09:47:17.610,0.25071716,s,ML05_20200424_115_09.mseed
36145,ML05,2020-04-24 09:57:37.140,0.11518017,p,ML05_20200424_115_09.mseed
36146,ML05,2020-04-24 09:58:17.320,0.15029746,s,ML05_20200424_115_09.mseed
36147,ML05,2020-04-24 08:07:47.910,0.37108603,p,ML05_20200424_115_08.mseed
36148,ML05,2020-04-24 08:07:48.150,0.27586135,s,ML05_20200424_115_08.mseed
36149,ML05,2020-04-24 08:08:14.370,0.1076017,s,ML05_20200424_115_08.mseed
36150,ML05,2020-04-24 08:08:14.520,0.28695038,p,ML05_20200424_115_08.mseed
36151,ML05,2020-04-24 08:08:15.090,0.12487693,s,ML05_20200424_115_08.mseed
36152,ML05,2020-04-24 08:10:02.330,0.106778875,p,ML05_20200424_115_08.mseed
36153,ML05,2020-04-24 08:10:21.650,0.53639364,p,ML05_20200424_115_08.mseed
36154,ML05,2020-04-24 08:10:22.980,0.5577083,p,ML05_20200424_115_08.mseed
36155,ML05,2020-04-24 08:10:23.200,0.68098766,s,ML05_20200424_115_08.mseed
36156,ML05,2020-04-24 08:13:01.720,0.10244817,s,ML05_20200424_115_08.mseed
36157,ML05,2020-04-24 08:13:32.660,0.13967147,p,ML05_20200424_115_08.mseed
36158,ML05,2020-04-24 08:13:34.350,0.23430222,p,ML05_20200424_115_08.mseed
36159,ML05,2020-04-24 08:15:14.750,0.12554309,p,ML05_20200424_115_08.mseed
36160,ML05,2020-04-24 08:20:54.860,0.5228189,p,ML05_20200424_115_08.mseed
36161,ML05,2020-04-24 08:20:55.270,0.37285393,s,ML05_20200424_115_08.mseed
36162,ML05,2020-04-24 08:24:45.280,0.62287855,p,ML05_20200424_115_08.mseed
36163,ML05,2020-04-24 08:25:01.020,0.12310908,p,ML05_20200424_115_08.mseed
36164,ML05,2020-04-24 08:25:17.130,0.2978531,p,ML05_20200424_115_08.mseed
36165,ML05,2020-04-24 08:25:32.860,0.2278679,p,ML05_20200424_115_08.mseed
36166,ML05,2020-04-24 08:25:35.280,0.5417963,p,ML05_20200424_115_08.mseed
36167,ML05,2020-04-24 08:25:35.490,0.487413,s,ML05_20200424_115_08.mseed
36168,ML05,2020-04-24 08:27:46.090,0.101292074,p,ML05_20200424_115_08.mseed
36169,ML05,2020-04-24 08:28:03.320,0.105385035,p,ML05_20200424_115_08.mseed
36170,ML05,2020-04-24 08:29:34.830,0.340124,p,ML05_20200424_115_08.mseed
36171,ML05,2020-04-24 08:29:35.140,0.34473234,s,ML05_20200424_115_08.mseed
36172,ML05,2020-04-24 08:30:15.760,0.36442506,p,ML05_20200424_115_08.mseed
36173,ML05,2020-04-24 08:30:16.000,0.43920347,s,ML05_20200424_115_08.mseed
36174,ML05,2020-04-24 08:32:07.610,0.14181319,p,ML05_20200424_115_08.mseed
36175,ML05,2020-04-24 08:32:07.620,0.15408769,s,ML05_20200424_115_08.mseed
36176,ML05,2020-04-24 08:38:27.040,0.11798696,p,ML05_20200424_115_08.mseed
36177,ML05,2020-04-24 08:38:31.530,0.5611692,p,ML05_20200424_115_08.mseed
36178,ML05,2020-04-24 08:38:32.110,0.23607256,s,ML05_20200424_115_08.mseed
36179,ML05,2020-04-24 08:49:41.260,0.14343755,p,ML05_20200424_115_08.mseed
36180,ML05,2020-04-24 08:49:59.800,0.14732353,s,ML05_20200424_115_08.mseed
36181,ML05,2020-04-24 08:52:08.120,0.3875895,p,ML05_20200424_115_08.mseed
36182,ML05,2020-04-24 08:52:27.240,0.31297565,p,ML05_20200424_115_08.mseed
36183,ML05,2020-04-24 08:53:29.890,0.8297472,p,ML05_20200424_115_08.mseed
36184,ML05,2020-04-24 08:53:30.370,0.20475142,s,ML05_20200424_115_08.mseed
36185,ML05,2020-04-24 08:53:32.160,0.115663886,p,ML05_20200424_115_08.mseed
36186,ML05,2020-04-24 08:53:47.920,0.8983261,p,ML05_20200424_115_08.mseed
36187,ML05,2020-04-24 08:53:48.520,0.41537103,s,ML05_20200424_115_08.mseed
36188,ML05,2020-04-24 08:53:50.950,0.549697,s,ML05_20200424_115_08.mseed
36189,ML05,2020-04-24 08:53:59.100,0.31895953,p,ML05_20200424_115_08.mseed
36190,ML05,2020-04-24 08:54:34.060,0.12920316,p,ML05_20200424_115_08.mseed
36191,ML05,2020-04-24 08:54:49.100,0.2028091,p,ML05_20200424_115_08.mseed
36192,ML05,2020-04-24 07:03:30.000,0.11988773,p,ML05_20200424_115_07.mseed
36193,ML05,2020-04-24 07:03:30.120,0.1460587,p,ML05_20200424_115_07.mseed
36194,ML05,2020-04-24 07:10:49.140,0.5639553,p,ML05_20200424_115_07.mseed
36195,ML05,2020-04-24 07:10:49.480,0.1218397,s,ML05_20200424_115_07.mseed
36196,ML05,2020-04-24 07:14:14.570,0.18321547,p,ML05_20200424_115_07.mseed
36197,ML05,2020-04-24 07:15:38.700,0.18338977,p,ML05_20200424_115_07.mseed
36198,ML05,2020-04-24 07:39:37.820,0.1749796,p,ML05_20200424_115_07.mseed
36199,ML05,2020-04-24 07:40:22.370,0.68103194,p,ML05_20200424_115_07.mseed
36200,ML05,2020-04-24 07:41:27.980,0.7077075,p,ML05_20200424_115_07.mseed
36201,ML05,2020-04-24 07:41:51.720,0.13993165,p,ML05_20200424_115_07.mseed
36202,ML05,2020-04-24 07:41:55.990,0.22238398,p,ML05_20200424_115_07.mseed
36203,ML05,2020-04-24 07:41:56.550,0.14424324,s,ML05_20200424_115_07.mseed
36204,ML05,2020-04-24 07:44:31.760,0.12186107,p,ML05_20200424_115_07.mseed
36205,ML05,2020-04-24 07:50:39.770,0.12919813,p,ML05_20200424_115_07.mseed
36206,ML05,2020-04-24 07:53:39.270,0.15513709,p,ML05_20200424_115_07.mseed
36207,ML05,2020-04-24 07:54:19.410,0.113966346,p,ML05_20200424_115_07.mseed
36208,ML05,2020-04-24 06:00:39.590,0.16493067,p,ML05_20200424_115_06.mseed
36209,ML05,2020-04-24 06:13:37.130,0.3231752,p,ML05_20200424_115_06.mseed
36210,ML05,2020-04-24 06:13:57.630,0.95185137,p,ML05_20200424_115_06.mseed
36211,ML05,2020-04-24 06:13:59.260,0.56154,s,ML05_20200424_115_06.mseed
36212,ML05,2020-04-24 06:22:48.440,0.5501021,p,ML05_20200424_115_06.mseed
36213,ML05,2020-04-24 06:22:48.730,0.24534142,s,ML05_20200424_115_06.mseed
36214,ML05,2020-04-24 06:23:02.090,0.15173069,s,ML05_20200424_115_06.mseed
36215,ML05,2020-04-24 06:23:32.790,0.1336788,p,ML05_20200424_115_06.mseed
36216,ML05,2020-04-24 06:23:51.780,0.20849001,p,ML05_20200424_115_06.mseed
36217,ML05,2020-04-24 06:27:49.820,0.122540265,p,ML05_20200424_115_06.mseed
36218,ML05,2020-04-24 06:36:19.240,0.379354,p,ML05_20200424_115_06.mseed
36219,ML05,2020-04-24 06:36:19.400,0.22139949,s,ML05_20200424_115_06.mseed
36220,ML05,2020-04-24 06:51:23.810,0.25943112,p,ML05_20200424_115_06.mseed
36221,ML05,2020-04-24 06:51:29.480,0.120674744,p,ML05_20200424_115_06.mseed
36222,ML05,2020-04-24 06:52:09.660,0.11982974,p,ML05_20200424_115_06.mseed
36223,ML05,2020-04-24 06:52:25.250,0.9121886,p,ML05_20200424_115_06.mseed
36224,ML05,2020-04-24 06:52:25.990,0.30314055,s,ML05_20200424_115_06.mseed
36225,ML05,2020-04-24 05:04:24.570,0.50740397,p,ML05_20200424_115_05.mseed
36226,ML05,2020-04-24 05:37:44.820,0.7713653,p,ML05_20200424_115_05.mseed
36227,ML05,2020-04-24 05:45:19.930,0.83179206,p,ML05_20200424_115_05.mseed
36228,ML05,2020-04-24 05:45:29.410,0.525961,p,ML05_20200424_115_05.mseed
36229,ML05,2020-04-24 05:45:29.720,0.5226058,s,ML05_20200424_115_05.mseed
36230,ML05,2020-04-24 05:46:30.300,0.4323749,p,ML05_20200424_115_05.mseed
36231,ML05,2020-04-24 05:46:30.690,0.13292246,s,ML05_20200424_115_05.mseed
36232,ML05,2020-04-24 05:46:34.070,0.35523593,p,ML05_20200424_115_05.mseed
36233,ML05,2020-04-24 05:47:15.140,0.93427444,p,ML05_20200424_115_05.mseed
36234,ML05,2020-04-24 05:47:16.910,0.23509878,p,ML05_20200424_115_05.mseed
36235,ML05,2020-04-24 05:47:17.360,0.12383881,s,ML05_20200424_115_05.mseed
36236,ML05,2020-04-24 05:47:48.560,0.7253406,p,ML05_20200424_115_05.mseed
36237,ML05,2020-04-24 05:47:51.940,0.3057254,s,ML05_20200424_115_05.mseed
36238,ML05,2020-04-24 05:47:51.960,0.10808902,p,ML05_20200424_115_05.mseed
36239,ML05,2020-04-24 05:48:04.200,0.40300763,p,ML05_20200424_115_05.mseed
36240,ML05,2020-04-24 05:48:05.370,0.53034806,p,ML05_20200424_115_05.mseed
36241,ML05,2020-04-24 05:48:06.740,0.3912043,s,ML05_20200424_115_05.mseed
36242,ML05,2020-04-24 05:48:26.490,0.10627369,s,ML05_20200424_115_05.mseed
36243,ML05,2020-04-24 05:48:26.240,0.44537097,p,ML05_20200424_115_05.mseed
36244,ML05,2020-04-24 05:48:31.930,0.24589609,s,ML05_20200424_115_05.mseed
36245,ML05,2020-04-24 05:48:54.110,0.22949123,p,ML05_20200424_115_05.mseed
36246,ML05,2020-04-24 05:48:56.330,0.4400847,p,ML05_20200424_115_05.mseed
36247,ML05,2020-04-24 05:48:56.550,0.69196266,s,ML05_20200424_115_05.mseed
36248,ML05,2020-04-24 05:49:54.460,0.11908309,p,ML05_20200424_115_05.mseed
36249,ML05,2020-04-24 05:49:54.550,0.102507554,s,ML05_20200424_115_05.mseed
36250,ML05,2020-04-24 05:58:12.850,0.29711848,p,ML05_20200424_115_05.mseed
36251,ML05,2020-04-24 05:58:19.040,0.8101598,p,ML05_20200424_115_05.mseed
36252,ML05,2020-04-24 05:58:19.360,0.3704791,s,ML05_20200424_115_05.mseed
36253,ML05,2020-04-24 05:59:59.680,0.6064167,p,ML05_20200424_115_05.mseed
36254,ML05,2020-04-24 04:05:15.900,0.7149946,p,ML05_20200424_115_04.mseed
36255,ML05,2020-04-24 04:05:16.260,0.2893669,s,ML05_20200424_115_04.mseed
36256,ML05,2020-04-24 04:05:30.090,0.6616943,p,ML05_20200424_115_04.mseed
36257,ML05,2020-04-24 04:05:30.370,0.46340674,s,ML05_20200424_115_04.mseed
36258,ML05,2020-04-24 04:08:25.890,0.6684299,p,ML05_20200424_115_04.mseed
36259,ML05,2020-04-24 04:41:14.730,0.22578087,p,ML05_20200424_115_04.mseed
36260,ML05,2020-04-24 04:54:37.160,0.8857062,p,ML05_20200424_115_04.mseed
36261,ML05,2020-04-24 04:54:37.860,0.2546122,s,ML05_20200424_115_04.mseed
36262,ML05,2020-04-24 04:54:52.790,0.6601104,p,ML05_20200424_115_04.mseed
36263,ML05,2020-04-24 04:54:53.250,0.11916006,s,ML05_20200424_115_04.mseed
36264,ML05,2020-04-24 04:55:10.360,0.8996114,p,ML05_20200424_115_04.mseed
36265,ML05,2020-04-24 04:55:10.960,0.1552618,s,ML05_20200424_115_04.mseed
36266,ML05,2020-04-24 03:07:33.820,0.3310117,p,ML05_20200424_115_03.mseed
36267,ML05,2020-04-24 03:07:34.170,0.70169616,s,ML05_20200424_115_03.mseed
36268,ML05,2020-04-24 03:09:15.010,0.30269742,p,ML05_20200424_115_03.mseed
36269,ML05,2020-04-24 03:11:47.660,0.14807396,p,ML05_20200424_115_03.mseed
36270,ML05,2020-04-24 03:11:47.990,0.13869654,s,ML05_20200424_115_03.mseed
36271,ML05,2020-04-24 03:12:36.880,0.24805173,p,ML05_20200424_115_03.mseed
36272,ML05,2020-04-24 03:13:00.020,0.4162798,p,ML05_20200424_115_03.mseed
36273,ML05,2020-04-24 03:13:00.510,0.22378069,s,ML05_20200424_115_03.mseed
36274,ML05,2020-04-24 03:13:21.880,0.5620926,p,ML05_20200424_115_03.mseed
36275,ML05,2020-04-24 03:13:27.900,0.57535136,p,ML05_20200424_115_03.mseed
36276,ML05,2020-04-24 03:13:28.320,0.18678913,s,ML05_20200424_115_03.mseed
36277,ML05,2020-04-24 03:13:57.900,0.5837726,p,ML05_20200424_115_03.mseed
36278,ML05,2020-04-24 03:13:58.260,0.3143093,s,ML05_20200424_115_03.mseed
36279,ML05,2020-04-24 03:14:27.830,0.14461502,p,ML05_20200424_115_03.mseed
36280,ML05,2020-04-24 03:14:57.250,0.35617617,p,ML05_20200424_115_03.mseed
36281,ML05,2020-04-24 03:14:57.820,0.64368224,s,ML05_20200424_115_03.mseed
36282,ML05,2020-04-24 03:15:27.110,0.31383413,p,ML05_20200424_115_03.mseed
36283,ML05,2020-04-24 03:15:27.290,0.1142115,s,ML05_20200424_115_03.mseed
36284,ML05,2020-04-24 03:16:05.870,0.22904028,p,ML05_20200424_115_03.mseed
36285,ML05,2020-04-24 03:16:07.320,0.10016057,s,ML05_20200424_115_03.mseed
36286,ML05,2020-04-24 03:16:19.370,0.3323231,p,ML05_20200424_115_03.mseed
36287,ML05,2020-04-24 03:16:19.640,0.38237858,s,ML05_20200424_115_03.mseed
36288,ML05,2020-04-24 03:16:35.270,0.45568064,p,ML05_20200424_115_03.mseed
36289,ML05,2020-04-24 03:18:19.620,0.5501716,p,ML05_20200424_115_03.mseed
36290,ML05,2020-04-24 03:18:19.960,0.42706168,s,ML05_20200424_115_03.mseed
36291,ML05,2020-04-24 03:19:03.900,0.12538044,p,ML05_20200424_115_03.mseed
36292,ML05,2020-04-24 03:19:07.140,0.49422193,p,ML05_20200424_115_03.mseed
36293,ML05,2020-04-24 03:19:07.350,0.48798847,s,ML05_20200424_115_03.mseed
36294,ML05,2020-04-24 03:19:34.270,0.19896145,s,ML05_20200424_115_03.mseed
36295,ML05,2020-04-24 03:19:34.070,0.49506572,p,ML05_20200424_115_03.mseed
36296,ML05,2020-04-24 03:19:36.450,0.20301554,s,ML05_20200424_115_03.mseed
36297,ML05,2020-04-24 03:21:06.030,0.6187476,p,ML05_20200424_115_03.mseed
36298,ML05,2020-04-24 03:21:06.180,0.2745303,s,ML05_20200424_115_03.mseed
36299,ML05,2020-04-24 03:21:26.680,0.22402106,p,ML05_20200424_115_03.mseed
36300,ML05,2020-04-24 03:21:26.880,0.253147,s,ML05_20200424_115_03.mseed
36301,ML05,2020-04-24 03:21:51.590,0.23447272,p,ML05_20200424_115_03.mseed
36302,ML05,2020-04-24 03:24:17.300,0.26295692,p,ML05_20200424_115_03.mseed
36303,ML05,2020-04-24 03:24:17.510,0.22676504,s,ML05_20200424_115_03.mseed
36304,ML05,2020-04-24 03:24:32.300,0.28053048,p,ML05_20200424_115_03.mseed
36305,ML05,2020-04-24 03:26:29.530,0.13038419,s,ML05_20200424_115_03.mseed
36306,ML05,2020-04-24 03:32:37.980,0.27539045,p,ML05_20200424_115_03.mseed
36307,ML05,2020-04-24 03:49:36.070,0.50316525,p,ML05_20200424_115_03.mseed
36308,ML05,2020-04-24 03:52:18.310,0.14449672,p,ML05_20200424_115_03.mseed
36309,ML05,2020-04-24 02:05:02.380,0.19073702,p,ML05_20200424_115_02.mseed
36310,ML05,2020-04-24 02:05:02.610,0.20368695,s,ML05_20200424_115_02.mseed
36311,ML05,2020-04-24 02:09:43.530,0.1135375,p,ML05_20200424_115_02.mseed
36312,ML05,2020-04-24 02:09:44.590,0.4582455,p,ML05_20200424_115_02.mseed
36313,ML05,2020-04-24 02:09:44.770,0.2492488,s,ML05_20200424_115_02.mseed
36314,ML05,2020-04-24 02:09:45.360,0.100128956,s,ML05_20200424_115_02.mseed
36315,ML05,2020-04-24 02:09:46.470,0.20317927,s,ML05_20200424_115_02.mseed
36316,ML05,2020-04-24 02:10:24.960,0.380164,p,ML05_20200424_115_02.mseed
36317,ML05,2020-04-24 02:10:27.070,0.51002496,p,ML05_20200424_115_02.mseed
36318,ML05,2020-04-24 02:10:27.630,0.65174854,s,ML05_20200424_115_02.mseed
36319,ML05,2020-04-24 02:10:50.840,0.16631943,p,ML05_20200424_115_02.mseed
36320,ML05,2020-04-24 02:10:57.670,0.1784309,p,ML05_20200424_115_02.mseed
36321,ML05,2020-04-24 02:10:57.800,0.11348542,s,ML05_20200424_115_02.mseed
36322,ML05,2020-04-24 02:11:30.450,0.81412363,p,ML05_20200424_115_02.mseed
36323,ML05,2020-04-24 02:11:30.560,0.22002591,s,ML05_20200424_115_02.mseed
36324,ML05,2020-04-24 02:13:01.110,0.7200123,p,ML05_20200424_115_02.mseed
36325,ML05,2020-04-24 02:13:01.620,0.5119066,s,ML05_20200424_115_02.mseed
36326,ML05,2020-04-24 02:13:23.660,0.35376865,p,ML05_20200424_115_02.mseed
36327,ML05,2020-04-24 02:14:53.680,0.11184152,p,ML05_20200424_115_02.mseed
36328,ML05,2020-04-24 02:15:10.000,0.21554111,p,ML05_20200424_115_02.mseed
36329,ML05,2020-04-24 02:15:10.360,0.30874923,s,ML05_20200424_115_02.mseed
36330,ML05,2020-04-24 02:58:32.330,0.109390266,p,ML05_20200424_115_02.mseed
36331,ML05,2020-04-24 02:58:37.620,0.11539406,s,ML05_20200424_115_02.mseed
36332,ML05,2020-04-24 01:00:30.850,0.18506502,p,ML05_20200424_115_01.mseed
36333,ML05,2020-04-24 01:01:16.730,0.2946342,p,ML05_20200424_115_01.mseed
36334,ML05,2020-04-24 01:01:16.770,0.26863062,s,ML05_20200424_115_01.mseed
36335,ML05,2020-04-24 01:01:20.100,0.33698946,s,ML05_20200424_115_01.mseed
36336,ML05,2020-04-24 01:01:19.920,0.14330192,p,ML05_20200424_115_01.mseed
36337,ML05,2020-04-24 01:02:26.270,0.6559124,p,ML05_20200424_115_01.mseed
36338,ML05,2020-04-24 01:02:26.700,0.3140981,s,ML05_20200424_115_01.mseed
36339,ML05,2020-04-24 01:03:24.650,0.10334182,p,ML05_20200424_115_01.mseed
36340,ML05,2020-04-24 01:05:03.490,0.25613606,p,ML05_20200424_115_01.mseed
36341,ML05,2020-04-24 01:05:17.200,0.10127924,p,ML05_20200424_115_01.mseed
36342,ML05,2020-04-24 01:05:29.340,0.5779636,p,ML05_20200424_115_01.mseed
36343,ML05,2020-04-24 01:05:29.560,0.3013683,s,ML05_20200424_115_01.mseed
36344,ML05,2020-04-24 01:05:31.290,0.22357237,p,ML05_20200424_115_01.mseed
36345,ML05,2020-04-24 01:05:31.440,0.21400408,s,ML05_20200424_115_01.mseed
36346,ML05,2020-04-24 01:05:45.210,0.10310079,p,ML05_20200424_115_01.mseed
36347,ML05,2020-04-24 01:05:46.930,0.94155157,p,ML05_20200424_115_01.mseed
36348,ML05,2020-04-24 01:05:47.500,0.17114939,s,ML05_20200424_115_01.mseed
36349,ML05,2020-04-24 01:05:52.220,0.6145814,s,ML05_20200424_115_01.mseed
36350,ML05,2020-04-24 01:05:52.020,0.12569861,p,ML05_20200424_115_01.mseed
36351,ML05,2020-04-24 01:06:20.510,0.84062505,p,ML05_20200424_115_01.mseed
36352,ML05,2020-04-24 01:06:20.810,0.41834414,s,ML05_20200424_115_01.mseed
36353,ML05,2020-04-24 01:06:36.740,0.27051267,p,ML05_20200424_115_01.mseed
36354,ML05,2020-04-24 01:06:36.940,0.43303514,s,ML05_20200424_115_01.mseed
36355,ML05,2020-04-24 01:07:15.270,0.12012578,p,ML05_20200424_115_01.mseed
36356,ML05,2020-04-24 01:09:23.790,0.6967226,p,ML05_20200424_115_01.mseed
36357,ML05,2020-04-24 01:09:24.200,0.3286448,s,ML05_20200424_115_01.mseed
36358,ML05,2020-04-24 01:09:29.740,0.14075445,p,ML05_20200424_115_01.mseed
36359,ML05,2020-04-24 01:09:37.510,0.2548386,p,ML05_20200424_115_01.mseed
36360,ML05,2020-04-24 01:10:15.130,0.35124347,p,ML05_20200424_115_01.mseed
36361,ML05,2020-04-24 01:10:15.850,0.13963605,s,ML05_20200424_115_01.mseed
36362,ML05,2020-04-24 01:12:03.270,0.12794372,p,ML05_20200424_115_01.mseed
36363,ML05,2020-04-24 01:12:03.460,0.12778914,s,ML05_20200424_115_01.mseed
36364,ML05,2020-04-24 01:12:14.880,0.10021165,p,ML05_20200424_115_01.mseed
36365,ML05,2020-04-24 01:13:07.220,0.59920114,p,ML05_20200424_115_01.mseed
36366,ML05,2020-04-24 01:13:07.830,0.22334829,s,ML05_20200424_115_01.mseed
36367,ML05,2020-04-24 01:13:19.490,0.745458,p,ML05_20200424_115_01.mseed
36368,ML05,2020-04-24 01:14:55.780,0.75098586,p,ML05_20200424_115_01.mseed
36369,ML05,2020-04-24 01:14:56.140,0.3581221,s,ML05_20200424_115_01.mseed
36370,ML05,2020-04-24 01:22:31.470,0.14259005,s,ML05_20200424_115_01.mseed
36371,ML05,2020-04-24 01:25:04.270,0.13552932,p,ML05_20200424_115_01.mseed
36372,ML05,2020-04-24 01:26:57.600,0.7868667,p,ML05_20200424_115_01.mseed
36373,ML05,2020-04-24 01:26:58.010,0.23896652,s,ML05_20200424_115_01.mseed
36374,ML05,2020-04-24 01:27:02.950,0.21527085,s,ML05_20200424_115_01.mseed
36375,ML05,2020-04-24 01:27:25.160,0.4077715,p,ML05_20200424_115_01.mseed
36376,ML05,2020-04-24 01:27:25.440,0.15326774,s,ML05_20200424_115_01.mseed
36377,ML05,2020-04-24 01:29:29.550,0.3054244,p,ML05_20200424_115_01.mseed
36378,ML05,2020-04-24 01:29:30.610,0.22679505,s,ML05_20200424_115_01.mseed
36379,ML05,2020-04-24 01:33:18.050,0.26352525,p,ML05_20200424_115_01.mseed
