event_id,station_id,timestamp,prob,type
2263,ML08,34:03.6,0.809478,S
2266,ML08,22:11.7,0.9758848,P
2266,ML08,22:12.7,0.83643055,S
2270,ML08,18:48.1,0.8696988,P
2270,ML08,18:49.6,0.1382318,S
2272,ML08,57:29.6,0.928881,P
2272,ML08,57:30.3,0.87596494,S
2274,ML08,49:46.5,0.9401471,P
2274,ML08,49:47.3,0.9303561,S
2275,ML08,11:08.8,0.9777526,P
2275,ML08,11:09.8,0.80167806,S
2278,ML08,20:26.6,0.24873692,P
2278,ML08,20:26.6,0.5558807,S
2281,ML08,24:26.5,0.30602905,P
2281,ML08,24:27.5,0.16505489,S
2281,ML08,24:30.5,0.89665705,P
2361,ML08,27:21.1,0.5574836,P
2361,ML08,27:21.1,0.2337808,S
2364,ML08,54:48.2,0.8784249,P
2364,ML08,54:49.4,0.5333939,S
2369,ML08,50:10.4,0.942569,P
2369,ML08,50:11.7,0.960703,S
2378,ML08,10:19.3,0.31763595,P
2378,ML08,10:21.3,0.6154471,S
2381,ML08,33:16.1,0.1971097,P
2381,ML08,33:17.6,0.21090552,S
2385,ML08,43:00.6,0.47473744,P
2385,ML08,43:02.7,0.2928101,S
2385,ML08,43:03.7,0.501043,S
2394,ML08,56:02.6,0.9235842,P
2394,ML08,56:04.7,0.7585367,S
2398,ML08,46:11.6,0.47488567,P
2398,ML08,46:12.9,0.63229156,S
2408,ML08,13:57.8,0.96028763,P
2408,ML08,13:58.2,0.91980827,S
2409,ML08,24:52.7,0.7302543,P
2409,ML08,24:53.2,0.8739901,S
2412,ML08,31:18.2,0.883016,P
2412,ML08,31:18.7,0.90721345,S
2427,ML08,50:13.7,0.7733089,P
2427,ML08,50:15.0,0.7457325,S
2432,ML08,23:30.7,0.34799105,P
2434,ML08,43:47.5,0.5313512,P
2434,ML08,43:47.7,0.16597937,S
2434,ML08,43:48.5,0.11285316,S
2438,ML08,42:08.8,0.112924196,P
2438,ML08,42:09.7,0.17606597,P
2438,ML08,42:10.1,0.13918686,S
2439,ML08,38:56.3,0.1016342,P
2442,ML08,43:34.2,0.87162673,P
2442,ML08,43:35.4,0.32776865,S
2447,ML08,02:36.6,0.47264695,P
2447,ML08,02:37.2,0.6965471,S
2450,ML08,10:33.9,0.5051256,P
2450,ML08,10:37.4,0.41070488,S
2457,ML08,28:13.3,0.9032229,P
2457,ML08,28:14.5,0.8775156,S
2458,ML08,28:42.7,0.82982606,P
2458,ML08,28:44.0,0.46147105,S
2496,ML08,18:57.1,0.8612358,P
2496,ML08,18:57.6,0.81854004,S
459,ML09,06:57.9,0.79079694,P
459,ML09,06:58.6,0.9498057,S
460,ML09,16:19.8,0.9782518,P
460,ML09,16:20.5,0.9649091,S
461,ML09,59:08.8,0.94384485,P
461,ML09,59:09.5,0.96687263,S
462,ML09,45:43.0,0.97423756,P
462,ML09,45:43.7,0.96371347,S
463,ML09,03:09.8,0.8445733,P
463,ML09,03:11.5,0.8756743,S
466,ML09,49:41.1,0.95450747,P
466,ML09,49:42.7,0.95850897,S
467,ML09,53:44.3,0.9427706,P
467,ML09,53:45.0,0.9595035,S
468,ML09,35:09.8,0.7877861,P
468,ML09,35:10.6,0.9364724,S
469,ML09,41:30.0,0.3312521,P
469,ML09,41:31.3,0.95762116,S
470,ML09,04:50.8,0.32754752,P
470,ML09,04:51.6,0.2856526,P
470,ML09,04:52.0,0.28099334,S
470,ML09,04:53.0,0.2301814,S
473,ML09,09:06.5,0.3972895,P
473,ML09,09:07.3,0.24441718,P
473,ML09,09:08.1,0.95064443,S
474,ML09,28:45.8,0.69445866,P
474,ML09,28:46.9,0.76043403,S
476,ML09,51:07.8,0.9736173,P
476,ML09,51:08.2,0.9604619,S
477,ML09,46:47.4,0.98077893,P
477,ML09,46:47.9,0.8748031,S
478,ML09,46:54.9,0.95033735,P
478,ML09,46:55.4,0.9548984,S
479,ML09,47:50.3,0.9795221,P
479,ML09,47:50.8,0.8684846,S
480,ML09,48:21.7,0.98040044,P
480,ML09,48:22.2,0.8917484,S
482,ML09,00:28.3,0.19866668,P
482,ML09,00:29.2,0.59488916,P
482,ML09,00:29.4,0.29538736,S
486,ML09,46:09.2,0.3965015,P
486,ML09,46:09.3,0.35325998,S
489,ML09,55:55.5,0.4574378,P
489,ML09,55:56.2,0.23472433,P
489,ML09,55:57.0,0.5423546,S
495,ML09,40:39.4,0.2563785,P
495,ML09,40:40.4,0.7881018,S
496,ML09,40:13.5,0.9345995,P
496,ML09,40:14.3,0.94529784,S
501,ML09,02:00.3,0.6488971,P
501,ML09,02:02.7,0.36963445,S
502,ML09,03:54.7,0.9576618,P
502,ML09,03:56.4,0.6254122,S
504,ML09,09:20.7,0.32440835,P
504,ML09,09:22.2,0.5696944,S
505,ML09,31:46.2,0.3413799,P
505,ML09,31:48.8,0.33779407,S
507,ML09,35:41.6,0.57313734,P
507,ML09,35:41.7,0.17443463,S
2083,ML09,40:03.0,0.10158362,S
2162,ML09,12:57.8,0.37627658,P
2162,ML09,13:01.1,0.13758017,P
2162,ML09,13:01.9,0.33711308,S
2173,ML09,12:31.4,0.14903569,P
2175,ML09,43:44.7,0.83733654,P
2175,ML09,43:44.9,0.2403016,S
2176,ML09,29:35.7,0.85868657,P
2176,ML09,29:36.1,0.2863357,S
2180,ML09,50:45.5,0.6168326,P
2180,ML09,50:45.6,0.35680002,S
2185,ML09,12:20.1,0.8827554,P
2185,ML09,12:21.0,0.73845345,S
2186,ML09,57:29.3,0.87252194,P
2186,ML09,57:30.4,0.37657747,S
2191,ML09,37:09.3,0.51955825,P
2191,ML09,37:09.4,0.2445432,S
2193,ML09,34:49.3,0.88597697,P
2193,ML09,34:50.0,0.8026665,S
2194,ML09,44:05.0,0.11249033,S
2194,ML09,44:04.8,0.7294919,P
2199,ML09,27:08.4,0.948222,P
2199,ML09,27:10.8,0.6735465,S
2214,ML09,34:26.8,0.9649616,P
2214,ML09,34:27.4,0.9256464,S
2376,ML09,33:51.3,0.30710262,P
2376,ML09,33:52.2,0.21861814,P
2376,ML09,33:54.8,0.6892657,S
2382,ML09,19:43.6,0.88135535,P
2382,ML09,19:44.6,0.4231708,S
2385,ML09,43:00.7,0.44362262,P
2385,ML09,43:02.5,0.18505089,S
2390,ML09,31:50.1,0.20659073,P
2443,ML09,18:22.6,0.8345617,P
2443,ML09,18:24.6,0.12918435,S
2448,ML09,04:31.2,0.2884003,P
2448,ML09,04:31.4,0.78988904,S
2460,ML09,30:35.2,0.9691001,P
2460,ML09,30:35.9,0.8199258,S
2504,ML09,07:41.5,0.56460357,P
2504,ML09,07:43.1,0.3487719,P
2504,ML09,07:43.8,0.88800055,S
460,ML10,16:20.0,0.964143,P
460,ML10,16:21.0,0.91580427,S
476,ML10,51:07.7,0.97474355,P
476,ML10,51:08.1,0.6700185,S
477,ML10,46:47.4,0.9842852,P
477,ML10,46:48.1,0.7020754,S
479,ML10,47:50.3,0.98125273,P
479,ML10,47:50.9,0.74483657,S
480,ML10,48:21.7,0.9799834,P
480,ML10,48:22.2,0.8426243,S
488,ML10,43:49.9,0.3224687,P
488,ML10,43:51.1,0.189618,S
488,ML10,43:52.0,0.19590008,S
499,ML10,52:42.0,0.7146034,P
499,ML10,52:44.0,0.71951455,S
2036,ML10,33:30.1,0.8342932,P
2036,ML10,33:31.6,0.90330833,S
2038,ML10,28:40.8,0.28838336,P
2038,ML10,28:42.4,0.461816,S
2052,ML10,13:36.7,0.97315246,P
2052,ML10,13:37.6,0.77300227,S
2053,ML10,14:14.2,0.95468307,P
2053,ML10,14:15.1,0.83688235,S
2054,ML10,16:15.8,0.74853873,P
2054,ML10,16:16.8,0.7864267,S
2055,ML10,17:17.5,0.9605358,P
2055,ML10,17:18.4,0.79637736,S
2056,ML10,21:09.1,0.97582734,P
2056,ML10,21:10.1,0.81694776,S
2058,ML10,30:05.1,0.14211687,P
2058,ML10,30:06.2,0.5136726,P
2058,ML10,30:07.1,0.7583287,S
2059,ML10,46:25.0,0.97786987,P
2059,ML10,46:26.0,0.8873812,S
2070,ML10,13:36.7,0.97546196,P
2070,ML10,13:37.7,0.766688,S
2063,ML10,02:37.6,0.94968325,P
2063,ML10,02:38.7,0.84646136,S
2067,ML10,06:29.5,0.96922773,P
2067,ML10,06:30.5,0.8866281,S
2068,ML10,14:54.8,0.932202,P
2068,ML10,14:55.7,0.92545694,S
2072,ML10,19:40.4,0.14874834,P
2072,ML10,19:41.2,0.9227416,S
2080,ML10,37:50.8,0.97164595,P
2080,ML10,37:51.8,0.8052299,S
2082,ML10,39:15.5,0.9777541,P
2082,ML10,39:16.5,0.8332199,S
2083,ML10,39:59.2,0.97454685,P
2083,ML10,40:00.1,0.79343414,S
2084,ML10,40:21.1,0.15354195,P
2084,ML10,40:22.2,0.9210883,P
2084,ML10,40:23.1,0.74968183,S
2085,ML10,40:36.2,0.7687627,P
2085,ML10,40:37.1,0.6869188,S
2087,ML10,43:59.7,0.98068994,P
2087,ML10,44:00.6,0.8406868,S
2088,ML10,46:01.1,0.93419355,P
2088,ML10,46:02.1,0.610216,S
2089,ML10,40:21.1,0.16695473,P
2089,ML10,40:22.2,0.8990426,P
2089,ML10,40:23.1,0.74298483,S
2092,ML10,58:57.1,0.9493482,P
2092,ML10,58:58.1,0.8155464,S
2094,ML10,36:08.7,0.19645055,P
2094,ML10,36:10.3,0.55387247,S
2103,ML10,57:43.8,0.86007077,P
2103,ML10,57:44.7,0.8253731,S
2104,ML10,34:26.5,0.9401907,P
2104,ML10,34:27.4,0.665502,S
2139,ML10,40:47.9,0.9544052,P
2139,ML10,40:48.5,0.8651962,S
2140,ML10,37:04.3,0.9654327,P
2140,ML10,37:04.9,0.7556589,S
2142,ML10,15:07.1,0.9602473,P
2142,ML10,15:08.0,0.8211667,S
2146,ML10,58:25.6,0.9541468,P
2146,ML10,58:26.2,0.23921402,S
2148,ML10,50:56.3,0.9116528,P
2148,ML10,50:57.3,0.7990201,S
2149,ML10,21:34.3,0.94413805,P
2149,ML10,21:35.3,0.8574203,S
2156,ML10,35:12.8,0.9651272,P
2156,ML10,35:13.9,0.48266408,S
2157,ML10,42:03.4,0.6722201,P
2157,ML10,42:03.4,0.2699913,S
2158,ML10,49:49.0,0.6278425,P
2158,ML10,49:49.7,0.4586488,S
2160,ML10,23:54.4,0.1647794,P
2213,ML10,22:35.6,0.27078772,P
2213,ML10,22:37.5,0.60330355,P
2213,ML10,22:37.5,0.30764675,S
2213,ML10,22:38.8,0.1496722,S
2215,ML10,41:10.7,0.35660693,P
2215,ML10,41:12.2,0.13750209,P
2215,ML10,41:14.5,0.69342226,S
2217,ML10,58:47.9,0.94378185,P
2217,ML10,58:48.6,0.42849627,S
2222,ML10,49:35.5,0.6420276,P
2222,ML10,49:38.0,0.6170409,S
2231,ML10,34:33.4,0.96759975,P
2231,ML10,34:34.0,0.93007535,S
2233,ML10,56:00.4,0.9131546,P
2233,ML10,56:01.4,0.84390336,S
2243,ML10,10:33.5,0.6108271,P
2243,ML10,10:35.3,0.22132973,S
2250,ML10,13:42.3,0.9642933,P
2250,ML10,13:42.9,0.9216172,S
2252,ML10,03:55.7,0.971848,P
2252,ML10,03:56.7,0.8339378,S
2256,ML10,53:15.8,0.8193034,P
2256,ML10,53:17.7,0.70089954,S
2257,ML10,49:21.7,0.6415839,P
2257,ML10,49:23.0,0.24306688,S
2261,ML10,02:35.6,0.9504148,P
2261,ML10,02:36.6,0.89748305,S
2262,ML10,04:33.5,0.89694047,P
2262,ML10,04:34.5,0.8968075,S
2263,ML10,34:02.5,0.9611213,P
2263,ML10,34:03.5,0.9274523,S
2266,ML10,22:11.8,0.97449726,P
2266,ML10,22:12.7,0.81641096,S
2268,ML10,08:51.6,0.9156117,P
2268,ML10,08:52.5,0.77061474,S
2273,ML10,20:56.1,0.37438557,S
2278,ML10,20:28.5,0.8443066,P
2278,ML10,20:29.4,0.45879775,S
2280,ML10,57:56.6,0.21453056,P
2287,ML10,02:51.2,0.9099582,P
2287,ML10,02:53.6,0.44981828,S
2297,ML10,00:19.9,0.70598745,P
2297,ML10,00:21.7,0.8030717,S
2348,ML10,09:37.5,0.108943,S
2348,ML10,09:37.4,0.7471466,P
2348,ML10,09:39.5,0.36302498,S
2348,ML10,09:40.3,0.13920689,S
2349,ML10,12:52.8,0.40750006,P
2349,ML10,12:52.8,0.28650144,S
2367,ML10,56:54.8,0.35431236,P
2367,ML10,56:56.3,0.50297064,S
2368,ML10,33:34.2,0.22420382,P
2368,ML10,33:36.0,0.44490573,S
2369,ML10,50:09.8,0.7432859,P
2369,ML10,50:12.3,0.5291737,S
2371,ML10,43:00.3,0.30203995,P
2371,ML10,43:01.5,0.12923412,P
2371,ML10,43:02.6,0.5387259,S
2372,ML10,46:14.5,0.18843511,P
2372,ML10,46:14.5,0.14576015,S
2372,ML10,46:16.5,0.17942396,S
2376,ML10,33:45.3,0.16589078,P
2375,ML10,05:45.1,0.45129666,S
2383,ML10,26:43.9,0.37254196,S
2387,ML10,20:18.5,0.8014194,P
2387,ML10,20:20.2,0.8520634,S
2392,ML10,07:11.2,0.32948568,P
2392,ML10,07:12.2,0.34627044,P
2392,ML10,07:12.9,0.5370628,S
2393,ML10,39:18.5,0.5087237,P
2393,ML10,39:20.6,0.62035024,S
2394,ML10,56:04.2,0.3167319,S
2396,ML10,58:32.7,0.37842178,P
2396,ML10,58:35.0,0.40365055,S
2402,ML10,47:03.7,0.97249335,P
2402,ML10,47:04.2,0.1944013,S
2403,ML10,48:08.0,0.9558335,P
2403,ML10,48:08.5,0.23560998,S
2404,ML10,53:16.8,0.25183347,P
2404,ML10,53:22.2,0.10298362,S
2404,ML10,53:22.2,0.48009217,P
2404,ML10,53:24.2,0.17745765,S
2407,ML10,13:52.2,0.979317,P
2407,ML10,13:53.0,0.8124402,S
2408,ML10,13:55.1,0.10468533,P
2409,ML10,24:48.2,0.8330434,P
2409,ML10,24:48.3,0.17931525,S
2414,ML10,03:28.2,0.33365163,P
2414,ML10,03:28.8,0.5029491,P
2414,ML10,03:28.9,0.47276494,S
2414,ML10,03:29.4,0.11394459,S
2415,ML10,04:55.1,0.29798642,P
2420,ML10,10:58.5,0.6752286,S
2422,ML10,29:24.2,0.32052058,P
2422,ML10,29:24.8,0.24712177,S
2428,ML10,52:50.5,0.8862505,P
2428,ML10,52:50.9,0.20867568,S
2435,ML10,46:29.0,0.9592306,P
2435,ML10,46:29.4,0.16089474,S
2436,ML10,08:36.4,0.6382771,P
2439,ML10,38:53.9,0.44620413,P
2439,ML10,38:55.3,0.10944938,S
2441,ML10,41:29.7,0.7824844,P
2441,ML10,41:32.5,0.11136751,S
2445,ML10,21:39.4,0.23695226,P
2445,ML10,21:40.8,0.17736477,S
2446,ML10,28:34.5,0.56855094,P
2446,ML10,28:34.6,0.22889346,S
2453,ML10,05:38.1,0.26718426,P
2453,ML10,05:40.7,0.289572,S
2457,ML10,28:13.3,0.9709835,P
2457,ML10,28:14.3,0.87160933,S
2460,ML10,30:35.5,0.15707655,P
2475,ML10,45:58.4,0.391483,S
2475,ML10,46:01.7,0.15809414,P
2475,ML10,46:03.0,0.50723034,S
2481,ML10,28:49.8,0.32137206,P
2481,ML10,28:51.5,0.52697563,S
2485,ML10,23:57.2,0.5770778,P
2485,ML10,23:58.1,0.735682,S
2490,ML10,47:08.0,0.31491292,S
2497,ML10,03:34.3,0.32966393,P
2497,ML10,03:36.5,0.4011494,S
2498,ML10,42:51.5,0.10925023,S
2500,ML10,17:16.3,0.49995583,P
2500,ML10,17:18.1,0.71026033,S
2501,ML10,21:35.4,0.6262193,P
2501,ML10,21:36.7,0.50741005,S
2502,ML10,24:47.9,0.2479898,S
2502,ML10,24:51.5,0.20324928,S
2502,ML10,24:51.4,0.6924121,P
2502,ML10,24:52.8,0.587107,S
2505,ML10,59:22.9,0.12015677,P
2506,ML10,31:57.4,0.8614837,P
2506,ML10,31:58.8,0.19416621,S
2508,ML10,17:33.3,0.6926657,P
2508,ML10,17:33.6,0.32429492,S
2512,ML10,57:42.2,0.92362595,P
2512,ML10,57:42.7,0.6785303,S
2513,ML10,06:05.0,0.7967427,P
2513,ML10,06:06.4,0.540175,S
458,ML11,24:53.3,0.76325417,P
458,ML11,24:54.2,0.873435,S
459,ML11,06:57.8,0.6566499,P
459,ML11,06:58.5,0.896226,S
460,ML11,16:19.7,0.982249,P
460,ML11,16:20.4,0.89699745,S
461,ML11,59:08.6,0.7767571,P
461,ML11,59:09.3,0.84577733,S
462,ML11,45:42.8,0.98331416,P
462,ML11,45:43.5,0.8926337,S
463,ML11,03:10.7,0.94875383,P
463,ML11,03:11.4,0.92695457,S
464,ML11,07:48.1,0.31846234,P
464,ML11,07:48.7,0.24249622,P
464,ML11,07:49.3,0.90468544,S
465,ML11,38:21.1,0.848846,P
465,ML11,38:21.8,0.92021006,S
468,ML11,35:09.8,0.9529243,P
468,ML11,35:10.5,0.8645755,S
469,ML11,41:29.5,0.4042899,P
469,ML11,41:30.4,0.30788574,P
469,ML11,41:31.1,0.8661274,S
470,ML11,04:51.3,0.11361135,P
470,ML11,04:53.3,0.16062668,S
471,ML11,03:19.8,0.26851976,P
471,ML11,03:20.7,0.7009933,S
473,ML11,09:06.3,0.94200253,P
473,ML11,09:07.9,0.8432497,S
476,ML11,51:07.0,0.50267404,P
476,ML11,51:08.5,0.8457827,S
479,ML11,47:50.5,0.7383118,P
479,ML11,47:51.1,0.7576504,S
481,ML11,10:57.2,0.62138224,P
481,ML11,10:59.2,0.820117,S
485,ML11,22:01.0,0.55418336,P
485,ML11,22:02.8,0.6535962,S
486,ML11,46:08.1,0.36910668,P
486,ML11,46:09.1,0.31516755,P
486,ML11,46:09.3,0.2181807,S
488,ML11,43:48.6,0.3915045,P
488,ML11,43:51.5,0.77505547,S
491,ML11,30:18.6,0.3498123,P
491,ML11,30:20.8,0.80457395,S
492,ML11,41:53.9,0.82291394,P
492,ML11,41:55.8,0.866937,S
493,ML11,42:15.6,0.82792044,P
493,ML11,42:17.4,0.8743177,S
494,ML11,40:29.6,0.1805138,P
494,ML11,40:30.3,0.10776721,P
494,ML11,40:30.9,0.67271656,S
495,ML11,40:38.6,0.34176758,P
495,ML11,40:40.5,0.82060206,S
496,ML11,40:12.4,0.17235814,P
496,ML11,40:13.5,0.5060028,P
496,ML11,40:14.2,0.88354826,S
497,ML11,10:57.7,0.56653196,P
497,ML11,10:59.3,0.8687163,S
498,ML11,43:26.8,0.48816544,P
498,ML11,43:28.4,0.15906973,S
505,ML11,31:46.6,0.16493824,P
505,ML11,31:47.5,0.37779555,P
505,ML11,31:48.9,0.6919467,S
506,ML11,34:55.8,0.5113251,P
506,ML11,34:56.8,0.12604952,P
506,ML11,34:56.8,0.11763942,S
506,ML11,34:57.6,0.469807,S
635,ML11,50:12.8,0.9795211,P
635,ML11,50:13.4,0.868535,S
636,ML11,44:26.0,0.15436877,P
636,ML11,44:27.2,0.49080634,P
636,ML11,44:27.3,0.31796008,S
636,ML11,44:28.1,0.13738617,S
2001,ML11,57:47.0,0.7681863,P
2001,ML11,57:49.6,0.7721054,S
2002,ML11,40:20.5,0.39034548,P
2002,ML11,40:22.0,0.6695857,S
2003,ML11,42:17.3,0.73340815,P
2003,ML11,42:18.9,0.8818837,S
2004,ML11,54:27.9,0.4453901,P
2004,ML11,54:29.6,0.24090716,S
2005,ML11,20:55.4,0.95844305,P
2005,ML11,20:56.1,0.84197026,S
2006,ML11,57:40.3,0.9408561,P
2006,ML11,57:41.0,0.6234272,S
2007,ML11,24:32.7,0.29977682,P
2007,ML11,24:33.4,0.6169125,S
2008,ML11,24:42.1,0.18663427,P
2008,ML11,24:42.9,0.22763279,P
2008,ML11,24:44.3,0.75557584,S
2009,ML11,12:56.9,0.41242006,P
2009,ML11,12:58.4,0.7092905,S
2014,ML11,03:32.9,0.8286625,P
2014,ML11,03:34.4,0.5810027,S
2015,ML11,14:49.3,0.98232055,P
2015,ML11,14:49.9,0.7900142,S
2016,ML11,52:04.7,0.96547556,P
2016,ML11,52:05.4,0.8760842,S
2017,ML11,46:18.7,0.9838246,P
2017,ML11,46:19.3,0.78998506,S
2018,ML11,08:45.9,0.9838403,P
2018,ML11,08:46.5,0.8791613,S
2019,ML11,08:58.5,0.9778741,P
2019,ML11,08:59.1,0.66912365,S
2020,ML11,10:59.0,0.97982293,P
2020,ML11,10:59.6,0.88377506,S
2021,ML11,20:48.2,0.98602366,P
2021,ML11,20:48.9,0.9043431,S
2022,ML11,21:02.2,0.98603386,P
2022,ML11,21:02.9,0.8981717,S
2023,ML11,21:15.7,0.9859503,P
2023,ML11,21:16.4,0.87911105,S
2024,ML11,23:57.0,0.97615063,P
2024,ML11,23:57.7,0.76638395,S
2025,ML11,24:51.4,0.9782607,P
2025,ML11,24:52.1,0.85528135,S
2026,ML11,32:25.2,0.9795736,P
2026,ML11,32:26.0,0.8717468,S
2027,ML11,55:01.1,0.98139775,P
2027,ML11,55:01.7,0.9449772,S
2028,ML11,55:01.1,0.98034453,P
2028,ML11,55:01.7,0.93725675,S
2029,ML11,23:52.5,0.96363926,P
2029,ML11,23:53.2,0.94760245,S
2030,ML11,51:26.4,0.97933644,P
2030,ML11,51:27.0,0.7818101,S
2031,ML11,18:30.9,0.16292486,P
2031,ML11,18:31.7,0.2443674,P
2031,ML11,18:32.4,0.83891517,S
2032,ML11,23:19.0,0.9570022,P
2032,ML11,23:19.7,0.9136945,S
2033,ML11,53:51.7,0.46126038,P
2033,ML11,53:52.9,0.595936,S
2034,ML11,33:03.3,0.95012015,P
2034,ML11,33:04.7,0.82207435,S
2035,ML11,33:19.8,0.94865596,P
2035,ML11,33:20.5,0.7718972,S
2036,ML11,33:30.2,0.97865045,P
2036,ML11,33:30.9,0.79647344,S
2039,ML11,45:37.5,0.9641472,P
2039,ML11,45:38.3,0.8572363,S
2040,ML11,21:09.8,0.97926086,P
2040,ML11,21:10.6,0.9124357,S
2041,ML11,26:22.0,0.91784114,P
2041,ML11,26:23.4,0.5474612,S
2042,ML11,19:07.9,0.44211894,P
2042,ML11,19:09.5,0.55108386,S
2043,ML11,59:09.5,0.26199058,P
2043,ML11,59:09.5,0.18115011,S
2044,ML11,32:50.5,0.27703342,P
2044,ML11,32:51.6,0.14245763,P
2044,ML11,32:51.8,0.44687542,S
2044,ML11,32:52.6,0.10638125,S
2045,ML11,49:45.2,0.77510655,P
2045,ML11,49:48.0,0.6648306,S
2047,ML11,55:15.5,0.10381332,P
2047,ML11,55:17.1,0.4689016,S
2051,ML11,12:46.0,0.97809476,P
2051,ML11,12:46.7,0.79036975,S
2052,ML11,13:36.3,0.9736213,P
2052,ML11,13:37.0,0.8543932,S
2053,ML11,14:13.7,0.9742376,P
2053,ML11,14:14.5,0.6936528,S
2054,ML11,16:15.4,0.9851789,P
2054,ML11,16:16.1,0.81963533,S
2055,ML11,17:17.1,0.98464787,P
2055,ML11,17:17.8,0.80879986,S
2056,ML11,21:08.8,0.98552555,P
2056,ML11,21:09.5,0.7829714,S
2057,ML11,22:14.5,0.9850701,P
2057,ML11,22:15.2,0.8275105,S
2058,ML11,30:05.8,0.9795146,P
2058,ML11,30:06.5,0.8122157,S
2059,ML11,46:24.6,0.98547715,P
2059,ML11,46:25.3,0.83951974,S
2060,ML11,51:10.4,0.97976387,P
2060,ML11,51:11.1,0.93715966,S
2061,ML11,59:07.9,0.94547534,P
2061,ML11,59:09.5,0.6466584,S
2062,ML11,59:45.9,0.981384,P
2062,ML11,59:46.6,0.91368383,S
2070,ML11,13:36.3,0.9700819,P
2070,ML11,13:37.0,0.8542698,S
2063,ML11,02:37.3,0.9807391,P
2063,ML11,02:38.0,0.8240988,S
2064,ML11,05:23.7,0.96019,P
2064,ML11,05:24.4,0.68040013,S
2065,ML11,05:36.6,0.96437377,P
2065,ML11,05:37.3,0.66632,S
2066,ML11,05:44.8,0.96572423,P
2066,ML11,05:45.8,0.87154394,S
2067,ML11,06:29.2,0.98101395,P
2067,ML11,06:30.3,0.6790224,S
2068,ML11,14:54.4,0.9846191,P
2068,ML11,14:55.2,0.79060763,S
2069,ML11,16:55.2,0.98625344,P
2069,ML11,16:56.0,0.861827,S
2071,ML11,18:00.3,0.53187245,P
2071,ML11,18:01.0,0.8695507,S
2072,ML11,19:39.9,0.97803056,P
2072,ML11,19:40.6,0.9293901,S
2073,ML11,23:41.3,0.94872075,P
2073,ML11,23:43.1,0.5214152,S
2074,ML11,39:28.8,0.9613266,P
2074,ML11,39:29.6,0.83219105,S
2075,ML11,39:55.6,0.981177,P
2075,ML11,39:56.3,0.81928223,S
2076,ML11,43:44.5,0.9741556,P
2076,ML11,43:45.3,0.79434997,S
2077,ML11,23:41.3,0.95152897,P
2077,ML11,23:43.0,0.53385705,S
2078,ML11,01:14.2,0.98483884,P
2078,ML11,01:14.8,0.6114446,S
2080,ML11,37:50.5,0.9836136,P
2080,ML11,37:51.1,0.851483,S
2081,ML11,38:22.3,0.9766659,P
2081,ML11,38:23.0,0.8816711,S
2083,ML11,39:58.9,0.9793986,P
2083,ML11,39:59.6,0.7971445,S
2084,ML11,40:21.8,0.9826454,P
2084,ML11,40:22.5,0.7195606,S
2085,ML11,40:35.8,0.9720844,P
2085,ML11,40:36.5,0.72604936,S
2086,ML11,41:17.4,0.9508552,P
2086,ML11,41:18.1,0.78471303,S
2087,ML11,43:59.3,0.9838945,P
2087,ML11,44:00.0,0.8653478,S
2090,ML11,25:44.9,0.9762621,P
2090,ML11,25:45.6,0.8242805,S
2091,ML11,26:02.7,0.98285055,P
2091,ML11,26:03.5,0.83455473,S
2092,ML11,58:56.7,0.9847569,P
2092,ML11,58:57.4,0.86417675,S
2095,ML11,32:12.6,0.8634378,P
2095,ML11,32:13.2,0.87469506,S
2096,ML11,42:55.0,0.12281665,P
2096,ML11,42:55.9,0.7266409,P
2096,ML11,42:56.6,0.922809,S
2097,ML11,43:46.7,0.9814432,P
2097,ML11,43:47.4,0.759538,S
2098,ML11,46:32.3,0.94794524,P
2098,ML11,46:32.9,0.90777665,S
2099,ML11,55:52.9,0.9827747,P
2099,ML11,55:53.5,0.95150477,S
2100,ML11,27:21.9,0.87877864,P
2100,ML11,27:22.0,0.17951459,S
2101,ML11,57:21.8,0.9856899,P
2101,ML11,57:22.4,0.9259018,S
2102,ML11,57:31.5,0.9855495,P
2102,ML11,57:32.2,0.87011987,S
2103,ML11,57:43.4,0.9778195,P
2103,ML11,57:44.2,0.7753302,S
2104,ML11,34:26.2,0.98242503,P
2104,ML11,34:26.9,0.9139998,S
2105,ML11,45:13.9,0.9786331,P
2105,ML11,45:14.6,0.89640486,S
2106,ML11,05:03.6,0.9796347,P
2106,ML11,05:04.3,0.94701266,S
2139,ML11,40:48.1,0.7977548,P
2139,ML11,40:48.6,0.93239844,S
2141,ML11,34:33.4,0.5475272,P
2141,ML11,34:35.5,0.81611717,S
2142,ML11,15:06.7,0.9848867,P
2142,ML11,15:07.3,0.8982364,S
2143,ML11,04:42.8,0.102902904,P
2143,ML11,04:45.2,0.9539434,P
2144,ML11,31:09.0,0.13658367,P
2144,ML11,31:11.4,0.77084386,P
2144,ML11,31:11.5,0.31366354,S
2144,ML11,31:12.3,0.42898735,S
2146,ML11,58:31.5,0.91577023,P
2147,ML11,45:39.0,0.9699163,P
2147,ML11,45:39.7,0.93740064,S
2148,ML11,50:55.9,0.942577,P
2148,ML11,50:56.7,0.9359387,S
2149,ML11,21:34.0,0.95981264,P
2149,ML11,21:34.7,0.95261806,S
2154,ML11,29:13.2,0.7846538,P
2154,ML11,29:14.8,0.7353038,S
2160,ML11,23:53.9,0.25032216,S
2162,ML11,12:55.1,0.83975685,P
2162,ML11,12:57.4,0.6031527,S
2164,ML11,48:43.5,0.93611073,P
